rr	n	br	br_guess	method	bias_ci	bias_es	bias_var
RR=2	n=50	br=0.01	guessed br=0.15	metaumbrella (cases)	1	0	3.44408620078081
RR=2	n=50	br=0.01	guessed br=0.15	metaumbrella (exp)	0.724533333333333	-0.0559924174501144	1.70111455466322
RR=2	n=50	br=0.01	guessed br=0.15	OR = RR	1	0.0104374496020444	3.76193521852613
RR=2	n=50	br=0.01	guessed br=0.5	dipietrantonj (br)	1	-0.142651304053279	3.653459579028
RR=2	n=50	br=0.01	guessed br=0.5	dipietrantonj (random)	1	-0.142651304053279	3.653459579028
RR=2	n=50	br=0.01	guessed br=0.5	Grant	0.9122	-0.212881878284189	4.02006785710623
RR=2	n=50	br=0.01	guessed br=0.5	metaumbrella (cases)	1	0	3.4580069671839
RR=2	n=50	br=0.01	guessed br=0.5	metaumbrella (exp)	0.727866666666667	-0.0536022071320008	1.70752230757497
RR=2	n=50	br=0.01	guessed br=0.5	OR = RR	1	0.0100518335203491	3.77977681800583
RR=2	n=50	br=0.05	guessed br=0.01	dipietrantonj (br)	1	-0.108649855313264	1.97325157711904
RR=2	n=50	br=0.05	guessed br=0.01	dipietrantonj (random)	1	-0.108649855313264	1.97325157711904
RR=2	n=50	br=0.05	guessed br=0.01	Grant	1	0.0332298902575407	1.49391940889699
RR=2	n=50	br=0.05	guessed br=0.01	metaumbrella (cases)	1	0	1.96240401629209
RR=2	n=50	br=0.05	guessed br=0.01	metaumbrella (exp)	0.633063306330633	-0.201425407016613	1.32943815096161
RR=2	n=50	br=0.05	guessed br=0.01	OR = RR	1	0.0547013339321816	1.64151269406693
RR=2	n=50	br=0.05	guessed br=0.05	dipietrantonj (br)	1	-0.107318680503084	1.97623865318795
RR=2	n=50	br=0.05	guessed br=0.05	dipietrantonj (random)	1	-0.107318680503084	1.97623865318795
RR=2	n=50	br=0.05	guessed br=0.05	Grant	1	-0.0415602266773935	1.34032410467288
RR=2	n=50	br=0.05	guessed br=0.05	metaumbrella (cases)	1	0	2.01526431998841
RR=2	n=50	br=0.05	guessed br=0.05	metaumbrella (exp)	0.637697103043638	-0.207526363262348	1.31376888804291
RR=2	n=50	br=0.05	guessed br=0.05	OR = RR	1	0.0559581169015405	1.627589455706
RR=2	n=50	br=0.05	guessed br=0.15	dipietrantonj (br)	1	-0.107448967841724	1.98386025244583
RR=2	n=50	br=0.05	guessed br=0.15	dipietrantonj (random)	1	-0.107448967841724	1.98386025244583
RR=2	n=50	br=0.05	guessed br=0.15	Grant	0.987233333333333	-0.180295944939343	1.32411959247625
RR=2	n=50	br=0.05	guessed br=0.15	metaumbrella (cases)	1	0	2.00335651626612
RR=2	n=50	br=0.05	guessed br=0.15	metaumbrella (exp)	0.637818375783438	-0.207056820526153	1.30468559188016
RR=2	n=50	br=0.05	guessed br=0.15	OR = RR	1	0.0550200627641386	1.61996085228826
RR=2	n=50	br=0.05	guessed br=0.5	dipietrantonj (br)	1	-0.108742832291361	1.98601916913274
RR=2	n=50	br=0.05	guessed br=0.5	dipietrantonj (random)	1	-0.108742832291361	1.98601916913274
RR=2	n=50	br=0.05	guessed br=0.5	Grant	0.7075	-0.461666484260901	1.75790506283724
RR=2	n=50	br=0.05	guessed br=0.5	metaumbrella (cases)	1	0	2.0104733932872
RR=2	n=50	br=0.05	guessed br=0.5	metaumbrella (exp)	0.636551540205361	-0.207408783991532	1.31638068870825
RR=2	n=50	br=0.05	guessed br=0.5	OR = RR	1	0.0559133306353921	1.63636482198264
RR=2	n=50	br=0.15	guessed br=0.01	dipietrantonj (br)	1	-0.0183998382984042	1.18062626115136
RR=2	n=50	br=0.15	guessed br=0.01	dipietrantonj (random)	1	-0.0183637435168806	1.18054285162706
RR=2	n=50	br=0.15	guessed br=0.01	Grant	0.999966666666667	0.172829300406518	0.970209366867383
RR=2	n=50	br=0.15	guessed br=0.01	metaumbrella (cases)	1	-1.15684757955038e-06	1.18216719515023
RR=2	n=50	br=0.15	guessed br=0.01	metaumbrella (exp)	0.798166666666667	-0.193960359325215	1.02976845983277
RR=2	n=50	br=0.15	guessed br=0.01	OR = RR	1	0.199657030584413	1.03735634229978
RR=2	n=50	br=0.15	guessed br=0.05	dipietrantonj (br)	1	-0.0182339183801293	1.18038933166076
RR=2	n=50	br=0.15	guessed br=0.05	dipietrantonj (random)	1	-0.0181972516710802	1.1803516422816
RR=2	n=50	br=0.15	guessed br=0.05	Grant	1	0.0809183686230151	0.923402914516023
RR=2	n=50	br=0.15	guessed br=0.05	metaumbrella (cases)	1	1.60952204390178e-06	1.18565895511249
RR=2	n=50	br=0.15	guessed br=0.05	metaumbrella (exp)	0.799633333333333	-0.191000119693935	1.02988302455208
RR=2	n=50	br=0.15	guessed br=0.05	OR = RR	1	0.198716015287715	1.038451917395
RR=2	n=50	br=0.15	guessed br=0.15	dipietrantonj (br)	1	-0.018000731104095	1.16371094360482
RR=2	n=50	br=0.15	guessed br=0.15	dipietrantonj (random)	1	-0.0179938486463505	1.16370396722376
RR=2	n=50	br=0.15	guessed br=0.15	Grant	0.985066666666667	-0.0906683673679948	0.934280234462909
RR=2	n=50	br=0.15	guessed br=0.15	metaumbrella (cases)	1	0	1.17104193434123
RR=2	n=50	br=0.15	guessed br=0.15	metaumbrella (exp)	0.801060035334511	-0.190650861893193	1.01710400378399
RR=2	n=50	br=0.15	guessed br=0.15	OR = RR	1	0.199001436638452	1.02642703741476
RR=2	n=50	br=0.15	guessed br=0.5	dipietrantonj (br)	1	-0.0202919970599634	1.15828953870539
RR=2	n=50	br=0.15	guessed br=0.5	dipietrantonj (random)	1	-0.0202616276414935	1.15827181166798
RR=2	n=50	br=0.15	guessed br=0.5	Grant	0.5584	-0.465810873998917	1.16153101302522
RR=2	n=50	br=0.15	guessed br=0.5	metaumbrella (cases)	1	0	1.16340613620404
RR=2	n=50	br=0.15	guessed br=0.5	metaumbrella (exp)	0.796659888662956	-0.197612373600205	1.01607195572274
RR=2	n=50	br=0.15	guessed br=0.5	OR = RR	1	0.201032170396347	1.02049395625746
RR=2	n=50	br=0.5	guessed br=0.01	dipietrantonj (br)	0.983866666666667	0.074829882298884	0.637489400563977
RR=2	n=50	br=0.5	guessed br=0.01	dipietrantonj (random)	1	1.71728979972657	24.2299199829032
RR=2	n=50	br=0.5	guessed br=0.01	Grant	0.00906666666666667	2.76357742521466	6.67877545287023
RR=2	n=50	br=0.5	guessed br=0.01	metaumbrella (cases)	1	0.0446175922673858	1.05392930064769
RR=2	n=50	br=0.5	guessed br=0.01	metaumbrella (exp)	0.569666666666667	1.59644617177539	1.22126279979818
RR=2	n=50	br=0.5	guessed br=0.01	OR = RR	0.3061	3.18303216020582	7.51730641406431
RR=2	n=50	br=0.5	guessed br=0.05	dipietrantonj (br)	0.9835	0.0732063697404794	0.638006995788957
RR=2	n=50	br=0.5	guessed br=0.05	dipietrantonj (random)	1	1.7161602134797	24.3274357353797
RR=2	n=50	br=0.5	guessed br=0.05	Grant	0.0011	1.94153089172332	12.389413707502
RR=2	n=50	br=0.5	guessed br=0.05	metaumbrella (cases)	0.999966613247863	0.0447839441610639	1.04682323363106
RR=2	n=50	br=0.5	guessed br=0.05	metaumbrella (exp)	0.57	1.59745918242708	1.22376375429394
RR=2	n=50	br=0.5	guessed br=0.05	OR = RR	0.307	3.18190297115827	7.4758310912147
RR=2	n=50	br=0.5	guessed br=0.15	dipietrantonj (br)	0.983831716504984	0.0725797267438189	0.635650486570137
RR=2	n=50	br=0.5	guessed br=0.15	dipietrantonj (random)	1	1.71799983873718	24.4460210294791
RR=2	n=50	br=0.5	guessed br=0.15	Grant	0.00163333333333333	1.07893389079243	26.3158678591846
RR=2	n=50	br=0.5	guessed br=0.15	metaumbrella (cases)	0.999966604328079	0.0447167854031896	1.04709310428631
RR=2	n=50	br=0.5	guessed br=0.15	metaumbrella (exp)	0.568023469013568	1.60040987520472	1.22423317420613
RR=2	n=50	br=0.5	guessed br=0.15	OR = RR	0.305866666666667	3.18219377331651	7.49123094219776
RR=2	n=50	br=0.5	guessed br=0.5	dipietrantonj (br)	0.983933333333333	0.0728391740559218	0.638815212888104
RR=2	n=50	br=0.5	guessed br=0.5	dipietrantonj (random)	1	1.71651946892764	24.1313961320382
RR=2	n=50	br=0.5	guessed br=0.5	Grant	0.671866666666667	-0.0223999971530544	62.7531224595217
RR=2	n=50	br=0.5	guessed br=0.5	metaumbrella (cases)	1	0.0448308824641694	1.05050755157589
RR=2	n=50	br=0.5	guessed br=0.5	metaumbrella (exp)	0.571866666666667	1.59598190594516	1.22608979539617
RR=2	n=50	br=0.5	guessed br=0.5	OR = RR	0.306433333333333	3.18126325364989	7.48095932606852
RR=2	n=75	br=0.01	guessed br=0.01	dipietrantonj (br)	1	-0.156975525417713	3.02936940333271
RR=2	n=75	br=0.01	guessed br=0.01	dipietrantonj (random)	1	-0.156975525417713	3.02936940333271
RR=2	n=75	br=0.01	guessed br=0.01	Grant	1	-0.00136629338459786	2.80987721555841
RR=2	n=75	br=0.01	guessed br=0.01	metaumbrella (cases)	1	0	3.12671413030872
RR=2	n=75	br=0.01	guessed br=0.01	metaumbrella (exp)	0.679179863310552	-0.0786286438833514	1.56863261782318
RR=2	n=75	br=0.01	guessed br=0.01	OR = RR	1	0.00989886117521006	3.0825175201311
RR=2	n=75	br=0.01	guessed br=0.05	dipietrantonj (br)	1	-0.159814661214886	2.97620546130011
RR=2	n=75	br=0.01	guessed br=0.05	dipietrantonj (random)	1	-0.159814661214886	2.97620546130011
RR=2	n=75	br=0.01	guessed br=0.05	Grant	1	-0.0411560227184647	2.49140904556949
RR=2	n=75	br=0.01	guessed br=0.05	metaumbrella (cases)	1	0	3.20558573334046
RR=2	n=75	br=0.01	guessed br=0.05	metaumbrella (exp)	0.675834250091676	-0.0782642411697287	1.56981161833562
RR=2	n=75	br=0.01	guessed br=0.05	OR = RR	1	0.0102297640234357	3.0869981490038
RR=2	n=75	br=0.01	guessed br=0.15	dipietrantonj (br)	1	-0.160965497072615	3.06538094073312
RR=2	n=75	br=0.01	guessed br=0.15	dipietrantonj (random)	1	-0.160965497072615	3.06538094073312
RR=2	n=75	br=0.01	guessed br=0.15	Grant	0.998133333333333	-0.120413503610499	2.4269368363195
RR=2	n=75	br=0.01	guessed br=0.15	metaumbrella (cases)	1	0	3.184540968324
RR=2	n=75	br=0.01	guessed br=0.15	metaumbrella (exp)	0.676979496582764	-0.0794353432367385	1.58556309829765
RR=2	n=75	br=0.01	guessed br=0.15	OR = RR	1	0.0102612823366779	3.08728770625277
RR=2	n=75	br=0.01	guessed br=0.5	dipietrantonj (br)	1	-0.156653182157689	3.01071531025231
RR=2	n=75	br=0.01	guessed br=0.5	dipietrantonj (random)	1	-0.156653182157689	3.01071531025231
RR=2	n=75	br=0.01	guessed br=0.5	Grant	0.875266666666667	-0.267075470919696	3.30564981428629
RR=2	n=75	br=0.01	guessed br=0.5	metaumbrella (cases)	1	0	3.09847551696629
RR=2	n=75	br=0.01	guessed br=0.5	metaumbrella (exp)	0.679367936793679	-0.0770745704246483	1.58013644731793
RR=2	n=75	br=0.01	guessed br=0.5	OR = RR	1	0.0100913251996053	3.08761463812716
RR=2	n=75	br=0.05	guessed br=0.01	dipietrantonj (br)	1	-0.0710740690685376	1.68604493771812
RR=2	n=75	br=0.05	guessed br=0.01	dipietrantonj (random)	1	-0.0710740690685376	1.68604493771812
RR=2	n=75	br=0.05	guessed br=0.01	Grant	1	0.0323331822526873	1.25221767285701
RR=2	n=75	br=0.05	guessed br=0.01	metaumbrella (cases)	1	0	1.6321500382168
RR=2	n=75	br=0.05	guessed br=0.01	metaumbrella (exp)	0.852410341951626	-0.149649500818367	1.2982031242525
RR=2	n=75	br=0.05	guessed br=0.01	OR = RR	1	0.0550037014769208	1.36827433677528
RR=2	n=75	br=0.05	guessed br=0.05	dipietrantonj (br)	1	-0.0721329449908348	1.73318075588335
RR=2	n=75	br=0.05	guessed br=0.05	dipietrantonj (random)	1	-0.0721329449908348	1.73318075588335
RR=2	n=75	br=0.05	guessed br=0.05	Grant	0.999966666666667	-0.0473141852739952	1.16033152759863
RR=2	n=75	br=0.05	guessed br=0.05	metaumbrella (cases)	1	0	1.67256928124311
RR=2	n=75	br=0.05	guessed br=0.05	metaumbrella (exp)	0.852348545503069	-0.154018448720645	1.31975120929248
RR=2	n=75	br=0.05	guessed br=0.05	OR = RR	1	0.0556670424436653	1.39009864208117
RR=2	n=75	br=0.05	guessed br=0.15	dipietrantonj (br)	1	-0.0727309252598621	1.71545700378489
RR=2	n=75	br=0.05	guessed br=0.15	dipietrantonj (random)	1	-0.0727309252598621	1.71545700378489
RR=2	n=75	br=0.05	guessed br=0.15	Grant	0.9825	-0.195232692800486	1.15211213467247
RR=2	n=75	br=0.05	guessed br=0.15	metaumbrella (cases)	1	0	1.64488800766454
RR=2	n=75	br=0.05	guessed br=0.15	metaumbrella (exp)	0.850943899673137	-0.15391798779187	1.30205640882508
RR=2	n=75	br=0.05	guessed br=0.15	OR = RR	1	0.0559171480697671	1.38316101647628
RR=2	n=75	br=0.05	guessed br=0.5	dipietrantonj (br)	1	-0.0704534629123179	1.72701301101863
RR=2	n=75	br=0.05	guessed br=0.5	dipietrantonj (random)	1	-0.0704534629123179	1.72701301101863
RR=2	n=75	br=0.05	guessed br=0.5	Grant	0.646966666666667	-0.496715584746379	1.50153841853548
RR=2	n=75	br=0.05	guessed br=0.5	metaumbrella (cases)	1	-4.05493179297341e-07	1.65591839309877
RR=2	n=75	br=0.05	guessed br=0.5	metaumbrella (exp)	0.853582866293035	-0.149649045188297	1.31667947697253
RR=2	n=75	br=0.05	guessed br=0.5	OR = RR	1	0.0553925878380066	1.3877858168737
RR=2	n=75	br=0.15	guessed br=0.01	dipietrantonj (br)	1	-0.00609700280912119	0.999819701482345
RR=2	n=75	br=0.15	guessed br=0.01	dipietrantonj (random)	1	-0.00609700280912119	0.999819701482345
RR=2	n=75	br=0.15	guessed br=0.01	Grant	1	0.174413591178635	0.907798457616432
RR=2	n=75	br=0.15	guessed br=0.01	metaumbrella (cases)	1	-2.00216884323617e-05	1.01768322232664
RR=2	n=75	br=0.15	guessed br=0.01	metaumbrella (exp)	0.990699379958664	-0.0212829210510213	0.988849806546354
RR=2	n=75	br=0.15	guessed br=0.01	OR = RR	1	0.197475308333075	0.946745957119279
RR=2	n=75	br=0.15	guessed br=0.05	dipietrantonj (br)	1	-0.00487237846087173	1.00739134709984
RR=2	n=75	br=0.15	guessed br=0.05	dipietrantonj (random)	1	-0.00487237846087173	1.00739134709984
RR=2	n=75	br=0.15	guessed br=0.05	Grant	1	0.0945729657968158	0.891688238119638
RR=2	n=75	br=0.15	guessed br=0.05	metaumbrella (cases)	1	-2.63866063261416e-05	1.0218371010941
RR=2	n=75	br=0.15	guessed br=0.05	metaumbrella (exp)	0.992566666666667	-0.0171602546419999	0.992221244148833
RR=2	n=75	br=0.15	guessed br=0.05	OR = RR	1	0.198639737443031	0.95486433160086
RR=2	n=75	br=0.15	guessed br=0.15	dipietrantonj (br)	1	-0.00595423658555332	1.00183517186753
RR=2	n=75	br=0.15	guessed br=0.15	dipietrantonj (random)	1	-0.00595423658555332	1.00183517186753
RR=2	n=75	br=0.15	guessed br=0.15	Grant	0.9852	-0.0661998021681532	0.906378869620463
RR=2	n=75	br=0.15	guessed br=0.15	metaumbrella (cases)	1	-2.05222465363498e-05	1.01940724273587
RR=2	n=75	br=0.15	guessed br=0.15	metaumbrella (exp)	0.990966365545518	-0.0207834096230737	0.994410612329259
RR=2	n=75	br=0.15	guessed br=0.15	OR = RR	1	0.197095006948343	0.948814934446627
RR=2	n=75	br=0.15	guessed br=0.5	dipietrantonj (br)	1	-0.00598023778157062	1.01514984625222
RR=2	n=75	br=0.15	guessed br=0.5	dipietrantonj (random)	1	-0.00598023778157062	1.01514984625222
RR=2	n=75	br=0.15	guessed br=0.5	Grant	0.512766666666667	-0.432594798759519	1.10073537825989
RR=2	n=75	br=0.15	guessed br=0.5	metaumbrella (cases)	1	-1.90369047198286e-05	1.03359979595417
RR=2	n=75	br=0.15	guessed br=0.5	metaumbrella (exp)	0.990832722181479	-0.0209109958016572	1.00352967601283
RR=2	n=75	br=0.15	guessed br=0.5	OR = RR	1	0.197818718870149	0.958531981718969
RR=2	n=75	br=0.5	guessed br=0.01	dipietrantonj (br)	0.980066666666667	0.0394380296610103	0.582194016688375
RR=2	n=75	br=0.5	guessed br=0.01	dipietrantonj (random)	0.0705967976710335	2.15401505194144	34.6687009683879
RR=2	n=75	br=0.5	guessed br=0.01	Grant	0	3.01723684858947	8.63295372054881
RR=2	n=75	br=0.5	guessed br=0.01	metaumbrella (cases)	1	0.0384827871675282	1.0788632965051
RR=2	n=75	br=0.5	guessed br=0.01	metaumbrella (exp)	0.2522	1.94843692592663	0.979104934670375
RR=2	n=75	br=0.5	guessed br=0.01	OR = RR	0.0135666666666667	3.58368605676247	8.9877862098673
RR=2	n=75	br=0.5	guessed br=0.05	dipietrantonj (br)	0.979133333333333	0.0364715582739921	0.583077356942357
RR=2	n=75	br=0.5	guessed br=0.05	dipietrantonj (random)	0.0724456840869055	2.15559653468166	34.2873056402153
RR=2	n=75	br=0.5	guessed br=0.05	Grant	0	2.04846828171046	18.8838234580384
RR=2	n=75	br=0.5	guessed br=0.05	metaumbrella (cases)	1	0.0382954033131572	1.08159511899364
RR=2	n=75	br=0.5	guessed br=0.05	metaumbrella (exp)	0.2535	1.94893057124709	0.975865271957925
RR=2	n=75	br=0.5	guessed br=0.05	OR = RR	0.0139	3.58123007729445	9.0689944951643
RR=2	n=75	br=0.5	guessed br=0.15	dipietrantonj (br)	0.9798	0.0358094920102078	0.578847243677437
RR=2	n=75	br=0.5	guessed br=0.15	dipietrantonj (random)	0.0758013176400918	2.15460073641021	33.7691405408444
RR=2	n=75	br=0.5	guessed br=0.15	Grant	0.000133333333333333	1.12068266506106	39.5897243163585
RR=2	n=75	br=0.5	guessed br=0.15	metaumbrella (cases)	1	0.0383757185302626	1.07468027008316
RR=2	n=75	br=0.5	guessed br=0.15	metaumbrella (exp)	0.2566	1.94456557635932	0.968189809205444
RR=2	n=75	br=0.5	guessed br=0.15	OR = RR	0.0141	3.57992832241275	9.02511146634381
RR=2	n=75	br=0.5	guessed br=0.5	dipietrantonj (br)	0.9804	0.0369593964943616	0.581456827176737
RR=2	n=75	br=0.5	guessed br=0.5	dipietrantonj (random)	0.0752044392523365	2.1543359495448	34.2011160927288
RR=2	n=75	br=0.5	guessed br=0.5	Grant	0.542166666666667	-0.0161262435174463	79.9251715048722
RR=2	n=75	br=0.5	guessed br=0.5	metaumbrella (cases)	1	0.0384807459325407	1.07103567362764
RR=2	n=75	br=0.5	guessed br=0.5	metaumbrella (exp)	0.2559	1.94636433073664	0.977961794366819
RR=2	n=75	br=0.5	guessed br=0.5	OR = RR	0.0146666666666667	3.58120103436602	8.87439367212355
RR=2	n=100	br=0.01	guessed br=0.01	dipietrantonj (br)	1	-0.170974311280927	2.74300451326131
RR=2	n=100	br=0.01	guessed br=0.01	dipietrantonj (random)	1	-0.170974311280927	2.74300451326131
RR=2	n=100	br=0.01	guessed br=0.01	Grant	1	-0.00312046553477374	2.44816223915239
RR=2	n=100	br=0.01	guessed br=0.01	metaumbrella (cases)	1	0	3.06978630508667
RR=2	n=100	br=0.01	guessed br=0.01	metaumbrella (exp)	0.657018041151166	-0.10600784365122	1.67887198132463
RR=2	n=100	br=0.01	guessed br=0.01	OR = RR	1	0.00989422678744886	2.68267329108583
RR=2	n=100	br=0.01	guessed br=0.05	dipietrantonj (br)	1	-0.173792783554648	2.69187693437477
RR=2	n=100	br=0.01	guessed br=0.05	dipietrantonj (random)	1	-0.173792783554648	2.69187693437477
RR=2	n=100	br=0.01	guessed br=0.05	Grant	1	-0.0502400505985445	2.15051341822251
RR=2	n=100	br=0.01	guessed br=0.05	metaumbrella (cases)	1	0	2.98105382297727
RR=2	n=100	br=0.01	guessed br=0.05	metaumbrella (exp)	0.65348581335645	-0.111147865204283	1.6428185704175
RR=2	n=100	br=0.01	guessed br=0.05	OR = RR	1	0.0103467101223968	2.65192108088122
RR=2	n=100	br=0.01	guessed br=0.15	dipietrantonj (br)	1	-0.173083795400635	2.7153303847018
RR=2	n=100	br=0.01	guessed br=0.15	dipietrantonj (random)	1	-0.173083795400635	2.7153303847018
RR=2	n=100	br=0.01	guessed br=0.15	Grant	0.9964	-0.139796676561868	2.11677575411141
RR=2	n=100	br=0.01	guessed br=0.15	metaumbrella (cases)	1	0	2.94240643583817
RR=2	n=100	br=0.01	guessed br=0.15	metaumbrella (exp)	0.651341890315053	-0.111762488483891	1.65328326109551
RR=2	n=100	br=0.01	guessed br=0.15	OR = RR	1	0.0104656335810504	2.67780585899809
RR=2	n=100	br=0.01	guessed br=0.5	dipietrantonj (br)	1	-0.17440230462539	2.70718078907218
RR=2	n=100	br=0.01	guessed br=0.5	dipietrantonj (random)	1	-0.17440230462539	2.70718078907218
RR=2	n=100	br=0.01	guessed br=0.5	Grant	0.842333333333333	-0.313646336816937	2.82958366982658
RR=2	n=100	br=0.01	guessed br=0.5	metaumbrella (cases)	1	0	2.99838966333519
RR=2	n=100	br=0.01	guessed br=0.5	metaumbrella (exp)	0.651050350116706	-0.108957538067095	1.6457288047225
RR=2	n=100	br=0.01	guessed br=0.5	OR = RR	1	0.0100984798409458	2.66509295720419
RR=2	n=100	br=0.05	guessed br=0.01	dipietrantonj (br)	1	-0.0463181769112809	1.46276671391831
RR=2	n=100	br=0.05	guessed br=0.01	dipietrantonj (random)	1	-0.0463181769112809	1.46276671391831
RR=2	n=100	br=0.05	guessed br=0.01	Grant	1	0.0323611591326604	1.12549191829756
RR=2	n=100	br=0.05	guessed br=0.01	metaumbrella (cases)	1	0	1.41328316098165
RR=2	n=100	br=0.05	guessed br=0.01	metaumbrella (exp)	0.746606636651659	-0.257770700571922	1.12896602490177
RR=2	n=100	br=0.05	guessed br=0.01	OR = RR	1	0.0548985193768665	1.22160214685139
RR=2	n=100	br=0.05	guessed br=0.05	dipietrantonj (br)	1	-0.0465649832803817	1.45525792515361
RR=2	n=100	br=0.05	guessed br=0.05	dipietrantonj (random)	1	-0.0465649832803817	1.45525792515361
RR=2	n=100	br=0.05	guessed br=0.05	Grant	0.999966666666667	-0.0465608284362731	1.02704868055088
RR=2	n=100	br=0.05	guessed br=0.05	metaumbrella (cases)	1	0	1.40991073865222
RR=2	n=100	br=0.05	guessed br=0.05	metaumbrella (exp)	0.746964643095397	-0.260421705600671	1.11574774710869
RR=2	n=100	br=0.05	guessed br=0.05	OR = RR	1	0.0550816366235165	1.21060610974604
RR=2	n=100	br=0.05	guessed br=0.15	dipietrantonj (br)	1	-0.0475855765096611	1.47443089193028
RR=2	n=100	br=0.05	guessed br=0.15	dipietrantonj (random)	1	-0.0475855765096611	1.47443089193028
RR=2	n=100	br=0.05	guessed br=0.15	Grant	0.978833333333333	-0.195747723461535	1.03389034080439
RR=2	n=100	br=0.05	guessed br=0.15	metaumbrella (cases)	1	0	1.41826516329467
RR=2	n=100	br=0.05	guessed br=0.15	metaumbrella (exp)	0.742373220418098	-0.265148613013473	1.11954195480515
RR=2	n=100	br=0.05	guessed br=0.15	OR = RR	1	0.0553101137117258	1.2169805290491
RR=2	n=100	br=0.05	guessed br=0.5	dipietrantonj (br)	1	-0.0465387672314501	1.45622978161397
RR=2	n=100	br=0.05	guessed br=0.5	dipietrantonj (random)	1	-0.0465387672314501	1.45622978161397
RR=2	n=100	br=0.05	guessed br=0.5	Grant	0.5857	-0.513547944369732	1.31115842884218
RR=2	n=100	br=0.05	guessed br=0.5	metaumbrella (cases)	1	0	1.4106067714567
RR=2	n=100	br=0.05	guessed br=0.5	metaumbrella (exp)	0.745322349331288	-0.262365807198412	1.11235122921951
RR=2	n=100	br=0.05	guessed br=0.5	OR = RR	1	0.0555013520448716	1.21366631653885
RR=2	n=100	br=0.15	guessed br=0.01	dipietrantonj (br)	1	-0.00171954693389024	0.964675225865429
RR=2	n=100	br=0.15	guessed br=0.01	dipietrantonj (random)	1	-0.00171954693389024	0.964675225865429
RR=2	n=100	br=0.15	guessed br=0.01	Grant	1	0.178340155648665	0.920277032887225
RR=2	n=100	br=0.15	guessed br=0.01	metaumbrella (cases)	1	0	0.979222951976962
RR=2	n=100	br=0.15	guessed br=0.01	metaumbrella (exp)	0.785266666666667	-0.141047410656619	0.743159200312549
RR=2	n=100	br=0.15	guessed br=0.01	OR = RR	1	0.198900724544542	0.941882749741645
RR=2	n=100	br=0.15	guessed br=0.05	dipietrantonj (br)	1	-0.00209638539799126	0.964595885307367
