"or_true","br","n","p_exp","rr","method","target","n_sim","n_valid","nonest_rate","bias","bias_mcse","emp_se","emp_se_mcse","mod_se","se_ratio","se_ratio_mcse","rmse","coverage","coverage_mcse","ci_width","study","nrep"
4,0.5,100,0.5,1.6,"metafor_conv2x2_balanced","population",1000,1000,0,0.0224993866089301,0.00252575148517866,0.0798712749671758,0.00178686966106281,NA,NA,NA,0.0829413259002738,NA,NA,NA,"06_or_se_imputation",1000
4,0.5,300,0.5,1.6,"metafor_conv2x2_balanced","population",1000,1000,0,0.00686895519847151,0.00117072028381339,0.0370214259980906,0.000828238474375881,NA,NA,NA,0.037635062673892,NA,NA,NA,"06_or_se_imputation",1000
4,0.5,1000,0.5,1.6,"metafor_conv2x2_balanced","population",1000,1000,0,0.00298553555749547,0.00062854716310051,0.0198764065223495,0.000444672353112347,NA,NA,NA,0.0200895467164027,NA,NA,NA,"06_or_se_imputation",1000
2,0.1,50,0.25,1.81818181818182,"metafor_conv2x2_balanced","population",1000,904,0.096,0.0437318819166816,0.00554038150889019,0.166580394544806,0.00391980997168503,NA,NA,NA,0.17213602038915,NA,NA,NA,"06_or_se_imputation",1000
2,0.1,100,0.25,1.81818181818182,"metafor_conv2x2_balanced","population",1000,996,0.004,0.0573079557174592,0.00537502380236237,0.169632889949026,0.00380262520748127,NA,NA,NA,0.178971026314587,NA,NA,NA,"06_or_se_imputation",1000
2,0.1,300,0.25,1.81818181818182,"metafor_conv2x2_balanced","population",1000,1000,0,0.00835751636782039,0.00267621422104431,0.0846293244503335,0.00189331611845045,NA,NA,NA,0.0849988736054854,NA,NA,NA,"06_or_se_imputation",1000
2,0.1,1000,0.25,1.81818181818182,"metafor_conv2x2_balanced","population",1000,1000,0,-0.00125413374373351,0.0014578172131629,0.0461002280579396,0.00103134824026112,NA,NA,NA,0.046094236596501,NA,NA,NA,"06_or_se_imputation",1000
2,0.1,50,0.5,1.81818181818182,"metafor_conv2x2_balanced","population",1000,958,0.042,0.0724679648145345,0.00592245145084127,0.18330920074479,0.00418999299705973,NA,NA,NA,0.197024855210877,NA,NA,NA,"06_or_se_imputation",1000
2,0.1,100,0.5,1.81818181818182,"metafor_conv2x2_balanced","population",1000,998,0.002,0.0593290754486787,0.00503274514983023,0.158990146536361,0.00356047247434218,NA,NA,NA,0.169624518762782,NA,NA,NA,"06_or_se_imputation",1000
2,0.1,300,0.5,1.81818181818182,"metafor_conv2x2_balanced","population",1000,1000,0,0.0164593443448128,0.00255309352748919,0.0807359062629954,0.00180621307872004,NA,NA,NA,0.0823570172469122,NA,NA,NA,"06_or_se_imputation",1000
2,0.1,1000,0.5,1.81818181818182,"metafor_conv2x2_balanced","population",1000,1000,0,0.00593265392023114,0.00130573680062505,0.0412910231467632,0.000923757340364419,NA,NA,NA,0.0416946042846225,NA,NA,NA,"06_or_se_imputation",1000
2,0.02,300,0.25,1.96078431372549,"metafor_conv2x2_balanced","population",1000,956,0.044,0.100393757688152,0.00671482843739967,0.207617456930259,0.00475058598877524,NA,NA,NA,0.230518602468416,NA,NA,NA,"06_or_se_imputation",1000
2,0.02,1000,0.25,1.96078431372549,"metafor_conv2x2_balanced","population",1000,1000,0,0.0574734652598397,0.00410220816065086,0.129723212237866,0.0029021506465086,NA,NA,NA,0.141825536806639,NA,NA,NA,"06_or_se_imputation",1000
2,0.02,300,0.5,1.96078431372549,"metafor_conv2x2_balanced","population",1000,962,0.038,0.0962619161204371,0.00691462943991383,0.214465009920623,0.00489192460781008,NA,NA,NA,0.234976136820613,NA,NA,NA,"06_or_se_imputation",1000
2,0.02,1000,0.5,1.96078431372549,"metafor_conv2x2_balanced","population",1000,1000,0,0.0328951873069694,0.00393383376122498,0.124398746219379,0.0027830323928723,NA,NA,NA,0.128614409615926,NA,NA,NA,"06_or_se_imputation",1000
4,0.3,50,0.25,2.10526315789474,"metafor_conv2x2_balanced","population",1000,999,0.001,-0.0692383847666819,0.00331122476109343,0.104657752742259,0.00234256222972414,NA,NA,NA,0.125444150619869,NA,NA,NA,"06_or_se_imputation",1000
4,0.3,100,0.25,2.10526315789474,"metafor_conv2x2_balanced","population",1000,1000,0,-0.0713986435040429,0.00224159754689965,0.0708855384564902,0.001585841945406,NA,NA,NA,0.100585789736531,NA,NA,NA,"06_or_se_imputation",1000
4,0.3,300,0.25,2.10526315789474,"metafor_conv2x2_balanced","population",1000,1000,0,-0.0904688821709525,0.00112029834241282,0.0354269442093573,0.000792566937461318,NA,NA,NA,0.0971515926215241,NA,NA,NA,"06_or_se_imputation",1000
4,0.3,1000,0.25,2.10526315789474,"metafor_conv2x2_balanced","population",1000,1000,0,-0.0935260021436446,0.000591964442637122,0.018719559325654,0.000418791519745027,NA,NA,NA,0.0953791620660317,NA,NA,NA,"06_or_se_imputation",1000
4,0.3,50,0.5,2.10526315789474,"metafor_conv2x2_balanced","population",1000,1000,0,0.0334421824555038,0.00244862577819026,0.0774323459648347,0.0017323062621242,NA,NA,NA,0.0843098570797238,NA,NA,NA,"06_or_se_imputation",1000
4,0.3,100,0.5,2.10526315789474,"metafor_conv2x2_balanced","population",1000,1000,0,0.0153285666702512,0.00137246303426806,0.0434010919267279,0.000970963521650799,NA,NA,NA,0.0460080001936206,NA,NA,NA,"06_or_se_imputation",1000
4,0.3,300,0.5,2.10526315789474,"metafor_conv2x2_balanced","population",1000,1000,0,0.00482181737276999,0.000704516832638938,0.022278778410667,0.000498417901103021,NA,NA,NA,0.0227837123024426,NA,NA,NA,"06_or_se_imputation",1000
4,0.3,1000,0.5,2.10526315789474,"metafor_conv2x2_balanced","population",1000,1000,0,0.00140508969368572,0.00038372530992755,0.0121344597522508,0.000271470537982466,NA,NA,NA,0.0122095104493512,NA,NA,NA,"06_or_se_imputation",1000
4,0.1,50,0.25,3.07692307692308,"metafor_conv2x2_balanced","population",1000,911,0.089,0.129681807979424,0.0057162465793867,0.172532193185026,0.00404421698674087,NA,NA,NA,0.215759249004743,NA,NA,NA,"06_or_se_imputation",1000
4,0.1,100,0.25,3.07692307692308,"metafor_conv2x2_balanced","population",1000,995,0.005,0.156153092903788,0.0059390412491966,0.187338863839995,0.00420164825284962,NA,NA,NA,0.243812153342117,NA,NA,NA,"06_or_se_imputation",1000
4,0.1,300,0.25,3.07692307692308,"metafor_conv2x2_balanced","population",1000,1000,0,0.120599541409644,0.00306338419869204,0.0968727141603666,0.00216722362312491,NA,NA,NA,0.154658293713152,NA,NA,NA,"06_or_se_imputation",1000
4,0.1,1000,0.25,3.07692307692308,"metafor_conv2x2_balanced","population",1000,1000,0,0.112334747616101,0.00169094366164845,0.0534723336583422,0.00119627601737404,NA,NA,NA,0.124400670007743,NA,NA,NA,"06_or_se_imputation",1000
4,0.1,50,0.5,3.07692307692308,"metafor_conv2x2_balanced","population",1000,977,0.023,0.056085934113625,0.00596402361807024,0.186417481555274,0.00421936144199354,NA,NA,NA,0.194580420024965,NA,NA,NA,"06_or_se_imputation",1000
4,0.1,100,0.5,3.07692307692308,"metafor_conv2x2_balanced","population",1000,998,0.002,0.0507051151514527,0.00538743276208541,0.170195131841246,0.00381140023699023,NA,NA,NA,0.177505963768025,NA,NA,NA,"06_or_se_imputation",1000
4,0.1,300,0.5,3.07692307692308,"metafor_conv2x2_balanced","population",1000,1000,0,0.0197400889068406,0.00278538704212749,0.0880816721824225,0.00197055158795365,NA,NA,NA,0.0902235762067059,NA,NA,NA,"06_or_se_imputation",1000
4,0.1,1000,0.5,3.07692307692308,"metafor_conv2x2_balanced","population",1000,1000,0,0.00638218584121084,0.00138978429215035,0.0439488381951998,0.000983217629144324,NA,NA,NA,0.0443880746872501,NA,NA,NA,"06_or_se_imputation",1000
4,0.02,300,0.25,3.77358490566038,"metafor_conv2x2_balanced","population",1000,932,0.0679999999999999,0.226434929896095,0.00686790190285996,0.209667945432988,0.00485894743910093,NA,NA,NA,0.308522700530435,NA,NA,NA,"06_or_se_imputation",1000
4,0.02,1000,0.25,3.77358490566038,"metafor_conv2x2_balanced","population",1000,1000,0,0.221326222140527,0.0046242125484724,0.146230440379046,0.00327144818390033,NA,NA,NA,0.265230569427346,NA,NA,NA,"06_or_se_imputation",1000
4,0.02,300,0.5,3.77358490566038,"metafor_conv2x2_balanced","population",1000,980,0.02,0.0619094872785942,0.00737363400547869,0.230831256284362,0.00521660882168448,NA,NA,NA,0.238875455027235,NA,NA,NA,"06_or_se_imputation",1000
4,0.02,1000,0.5,3.77358490566038,"metafor_conv2x2_balanced","population",1000,1000,0,0.0276692656125199,0.00437358743850737,0.138304978515849,0.00309414079323859,NA,NA,NA,0.140977753829189,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.02,1000,0.25,0.253807106598985,"metafor_conv2x2_oracle","population",1000,882,0.118,-0.0377825143923519,0.00651027569519941,0.193345323841718,0.00460607198393009,NA,NA,NA,0.196894766196665,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.02,1000,0.5,0.253807106598985,"metafor_conv2x2_oracle","population",1000,938,0.0620000000000001,0.0605755085619252,0.00725347432227024,0.222150603374639,0.00513171706675361,NA,NA,NA,0.230147061522645,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.1,100,0.25,0.27027027027027,"metafor_conv2x2_oracle","population",1000,677,0.323,-0.233834987763446,0.00542999857002438,0.141284347280603,0.00384242769375498,NA,NA,NA,0.273149379286072,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.1,300,0.25,0.27027027027027,"metafor_conv2x2_oracle","population",1000,934,0.0659999999999999,0.0399783308526199,0.00796452959084832,0.243407282795046,0.00563479017345431,NA,NA,NA,0.246539932919245,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.1,1000,0.25,0.27027027027027,"metafor_conv2x2_oracle","population",1000,999,0.001,0.0443293968789678,0.00641203243161782,0.202664860654763,0.00453626258373173,NA,NA,NA,0.207357244898662,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.1,100,0.5,0.27027027027027,"metafor_conv2x2_oracle","population",1000,840,0.16,0.0060074905169518,0.00623523723914276,0.180714343868576,0.00441160527162349,NA,NA,NA,0.180706629205275,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.1,300,0.5,0.27027027027027,"metafor_conv2x2_oracle","population",1000,992,0.00800000000000001,0.0682768478299764,0.00700672356837214,0.220683986193546,0.0049570008674129,NA,NA,NA,0.230898366249541,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.1,1000,0.5,0.27027027027027,"metafor_conv2x2_oracle","population",1000,1000,0,0.0233132496587398,0.00347716386968724,0.109957576258566,0.00245995643741982,NA,NA,NA,0.112348055246775,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.3,50,0.25,0.32258064516129,"metafor_conv2x2_oracle","population",1000,841,0.159,-0.0451615128150767,0.00506994108043117,0.147028291332504,0.00358712300592222,NA,NA,NA,0.153724351972428,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.3,100,0.25,0.32258064516129,"metafor_conv2x2_oracle","population",1000,972,0.028,0.0550498045379729,0.00719388123295772,0.224283020383782,0.00508946091203325,NA,NA,NA,0.23082807949846,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.3,300,0.25,0.32258064516129,"metafor_conv2x2_oracle","population",1000,1000,0,0.0319200298979101,0.00508428739004699,0.160779284314214,0.00359693300734873,NA,NA,NA,0.163838385596934,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.3,1000,0.25,0.32258064516129,"metafor_conv2x2_oracle","population",1000,1000,0,0.00974797443620838,0.00241745578677509,0.0764466642896364,0.00171025472129677,NA,NA,NA,0.0770277313319062,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.3,50,0.5,0.32258064516129,"metafor_conv2x2_oracle","population",1000,934,0.0659999999999999,0.0576114537307848,0.00582651598898655,0.178066564869156,0.00412217628997708,NA,NA,NA,0.187063713308343,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.3,100,0.5,0.32258064516129,"metafor_conv2x2_oracle","population",1000,998,0.002,0.0491906948742474,0.00541706716907002,0.171131316481782,0.00383236543336338,NA,NA,NA,0.1779783900542,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.3,300,0.5,0.32258064516129,"metafor_conv2x2_oracle","population",1000,1000,0,0.0209409591014041,0.00266917393938832,0.0844066911963131,0.00188833539656619,NA,NA,NA,0.0869246156004024,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.3,1000,0.5,0.32258064516129,"metafor_conv2x2_oracle","population",1000,1000,0,0.00479194982148132,0.0014845055502626,0.0469441873799139,0.0010502291872377,NA,NA,NA,0.0471647723955423,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.5,50,0.25,0.4,"metafor_conv2x2_oracle","population",1000,959,0.041,0.0452703766877491,0.00553043793486159,0.171265081839675,0.00391265066259305,NA,NA,NA,0.177060863883722,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.5,100,0.25,0.4,"metafor_conv2x2_oracle","population",1000,997,0.003,0.0471788521402731,0.00502671287926402,0.158720001396948,0.00355620666512844,NA,NA,NA,0.165507145133829,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.5,300,0.25,0.4,"metafor_conv2x2_oracle","population",1000,1000,0,0.0109874326402131,0.00239369092180358,0.075695153273673,0.00169344201566598,NA,NA,NA,0.0764509656506636,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.5,1000,0.25,0.4,"metafor_conv2x2_oracle","population",1000,1000,0,0.00429444050746194,0.00127132858272585,0.0402029397588747,0.000899414881885781,NA,NA,NA,0.0404116605469583,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.5,50,0.5,0.4,"metafor_conv2x2_oracle","population",1000,997,0.003,0.0445648689390829,0.00391848476243192,0.123727358595061,0.00277217775593439,NA,NA,NA,0.131450113296395,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.5,100,0.5,0.4,"metafor_conv2x2_oracle","population",1000,1000,0,0.0227962417119792,0.00247030052127185,0.0781177615232028,0.00174764028886876,NA,NA,NA,0.0813384959101259,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.5,300,0.5,0.4,"metafor_conv2x2_oracle","population",1000,1000,0,0.00564882795134691,0.00129934302399254,0.0410888341766725,0.000919233995311956,NA,NA,NA,0.0414549545763592,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.5,1000,0.5,0.4,"metafor_conv2x2_oracle","population",1000,1000,0,0.00150171628535929,0.000682577590700364,0.0215849986640332,0.000482896751838416,NA,NA,NA,0.0216264053175904,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.02,300,0.25,0.505050505050505,"metafor_conv2x2_oracle","population",1000,730,0.27,-0.163462103908166,0.00566526137936073,0.153066933537024,0.00400869135849852,NA,NA,NA,0.223868824024282,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.02,1000,0.25,0.505050505050505,"metafor_conv2x2_oracle","population",1000,972,0.028,0.0585383598308173,0.00793356371669111,0.247344037963092,0.00561276467065382,NA,NA,NA,0.25405289066319,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.02,1000,0.5,0.505050505050505,"metafor_conv2x2_oracle","population",1000,997,0.003,0.0641995772888347,0.0059175626275919,0.186848855519957,0.00418644871171525,NA,NA,NA,0.197481804188972,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.1,100,0.25,0.526315789473684,"metafor_conv2x2_oracle","population",1000,855,0.145,-0.0293023869945886,0.00606650548206405,0.177386943976003,0.00429217794441535,NA,NA,NA,0.179688495146357,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.1,300,0.25,0.526315789473684,"metafor_conv2x2_oracle","population",1000,993,0.00700000000000001,0.0556050841775069,0.00693903884163826,0.218662315512857,0.00490911390244507,NA,NA,NA,0.225514929332375,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.1,1000,0.25,0.526315789473684,"metafor_conv2x2_oracle","population",1000,1000,0,0.020200288574857,0.00378849518450704,0.119802736876221,0.00268021107618961,NA,NA,NA,0.121434734428735,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.1,100,0.5,0.526315789473684,"metafor_conv2x2_oracle","population",1000,944,0.056,0.0814148021473499,0.00662755511752825,0.203628867239068,0.00468887333777098,NA,NA,NA,0.219201188625706,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.1,300,0.5,0.526315789473684,"metafor_conv2x2_oracle","population",1000,1000,0,0.0369333846465158,0.00420999973423066,0.133131881088724,0.00297840893782436,NA,NA,NA,0.138095794888575,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.1,1000,0.5,0.526315789473684,"metafor_conv2x2_oracle","population",1000,1000,0,0.0103450897274831,0.00200858257311415,0.0635169579956239,0.00142099303225126,NA,NA,NA,0.0643225499380623,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.3,50,0.25,0.588235294117647,"metafor_conv2x2_oracle","population",1000,964,0.036,0.0476919994977817,0.00558401192083382,0.173374353130045,0.00395054226355678,NA,NA,NA,0.179727604864211,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.3,100,0.25,0.588235294117647,"metafor_conv2x2_oracle","population",1000,997,0.003,0.0493493944361134,0.00548225080169672,0.1731037510603,0.00387848228239249,NA,NA,NA,0.179917248446347,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.3,300,0.25,0.588235294117647,"metafor_conv2x2_oracle","population",1000,1000,0,0.0123850677148575,0.00274900066100267,0.0869310337807686,0.00194480965693259,NA,NA,NA,0.0877658107229719,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.3,1000,0.25,0.588235294117647,"metafor_conv2x2_oracle","population",1000,1000,0,0.00542263857802067,0.00152686770890664,0.0482837964590794,0.00108019874540775,NA,NA,NA,0.048563347131856,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.3,50,0.5,0.588235294117647,"metafor_conv2x2_oracle","population",1000,994,0.00600000000000001,0.0564930012012032,0.00446170300182847,0.140667526154639,0.00315648861870802,NA,NA,NA,0.151521963112641,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.3,100,0.5,0.588235294117647,"metafor_conv2x2_oracle","population",1000,1000,0,0.0289042961305876,0.00302343606594077,0.0956094432827188,0.00213896189316129,NA,NA,NA,0.0998372816837042,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.3,300,0.5,0.588235294117647,"metafor_conv2x2_oracle","population",1000,1000,0,0.00832436455206555,0.00136623191134082,0.0432040465184221,0.000966555247686245,NA,NA,NA,0.0439774725413603,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.3,1000,0.5,0.588235294117647,"metafor_conv2x2_oracle","population",1000,1000,0,0.00209394905383749,0.000756172672622196,0.0239122794986299,0.000534962372649187,NA,NA,NA,0.0239918722977145,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.5,50,0.25,0.666666666666667,"metafor_conv2x2_oracle","population",1000,994,0.00600000000000001,0.048892850481628,0.00353055901223781,0.111310636766035,0.00249773894300867,NA,NA,NA,0.121524087482853,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.5,100,0.25,0.666666666666667,"metafor_conv2x2_oracle","population",1000,1000,0,0.0243495246922577,0.00221159277232999,0.0699367041732897,0.00156461474958718,NA,NA,NA,0.0740212861329123,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.5,300,0.25,0.666666666666667,"metafor_conv2x2_oracle","population",1000,1000,0,0.00587733897013752,0.00103439657285195,0.0327104917408445,0.000731794820029872,NA,NA,NA,0.033218208967791,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.5,1000,0.25,0.666666666666667,"metafor_conv2x2_oracle","population",1000,1000,0,0.000927351667017125,0.000535976096266992,0.0169490523560937,0.000379181970631059,NA,NA,NA,0.0169659390105044,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.5,50,0.5,0.666666666666667,"metafor_conv2x2_oracle","population",1000,1000,0,0.0255851652142652,0.00171510381727272,0.0542363448623104,0.00121336837556719,NA,NA,NA,0.059943641881026,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.5,100,0.5,0.666666666666667,"metafor_conv2x2_oracle","population",1000,1000,0,0.0130851539368658,0.001010134823837,0.0319432678717785,0.000714630588515592,NA,NA,NA,0.0345046843706379,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.5,300,0.5,0.666666666666667,"metafor_conv2x2_oracle","population",1000,1000,0,0.00351217257099531,0.000517619008921608,0.016368550283913,0.000366195054604114,NA,NA,NA,0.0167331068581732,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.5,1000,0.5,0.666666666666667,"metafor_conv2x2_oracle","population",1000,1000,0,0.00153836521731548,0.000262639227307265,0.00830538161197648,0.000185806905324708,NA,NA,NA,0.0084425678498122,NA,NA,NA,"06_or_se_imputation",1000
1,0.1,50,0.25,1,"metafor_conv2x2_oracle","population",1000,838,0.162,-0.0199587818658321,0.00532051911332882,0.154019609161883,0.00376442189005108,NA,NA,NA,0.155216252552082,NA,NA,NA,"06_or_se_imputation",1000
1,0.3,50,0.25,1,"metafor_conv2x2_oracle","population",1000,996,0.004,0.0570669398531481,0.00430439982781186,0.135844567230921,0.00304519940565129,NA,NA,NA,0.147281547426965,NA,NA,NA,"06_or_se_imputation",1000
1,0.5,50,0.25,1,"metafor_conv2x2_oracle","population",1000,1000,0,0.0431384237602642,0.00198038881016211,0.0626253929282307,0.00140104705579798,NA,NA,NA,0.0760193495374434,NA,NA,NA,"06_or_se_imputation",1000
