d	n	r_cov	p	r_cov_guess	method	bias_ci	bias_es	bias_var
d=0.5	n=50	r_cov=0.5	0.5	guessed r_cov=0.5	Comparison (from t-test)	1	-0.0119212837161369	0.957716304841449
d=0.5	n=50	r_cov=0.5	0.7	guessed r_cov=0.1	SD = pooled SDs	1	0.0906470774825332	0.945122763525982
d=0.5	n=50	r_cov=0.5	0.7	guessed r_cov=0.1	SD = max(SDs)	1	0.0834132756441427	0.962141479407381
d=0.5	n=50	r_cov=0.5	0.7	guessed r_cov=0.1	SD = min(SDs)	1	0.0973400878555275	0.929626623276518
d=0.5	n=50	r_cov=0.5	0.7	guessed r_cov=0.1	SD = sigma(model)	1	0.101784749283252	0.919893389865306
d=0.5	n=50	r_cov=0.5	0.7	guessed r_cov=0.1	Comparison (from t-test)	1	0.0867700970149002	0.953303504958547
d=0.5	n=50	r_cov=0.5	0.7	guessed r_cov=0.3	SD = pooled SDs	1	0.0595163950822549	0.946886678685844
d=0.5	n=50	r_cov=0.5	0.7	guessed r_cov=0.3	SD = max(SDs)	1	0.0525788099315776	0.962897687709421
d=0.5	n=50	r_cov=0.5	0.7	guessed r_cov=0.3	SD = min(SDs)	1	0.065937418121575	0.931864878756695
d=0.5	n=50	r_cov=0.5	0.7	guessed r_cov=0.3	SD = sigma(model)	1	0.0702194050586521	0.921458977478518
d=0.5	n=50	r_cov=0.5	0.7	guessed r_cov=0.3	Comparison (from t-test)	1	0.0559355660941678	0.954474192822465
d=0.5	n=50	r_cov=0.5	0.7	guessed r_cov=0.5	SD = pooled SDs	1	-0.00642084666511415	0.936556174389982
d=0.5	n=50	r_cov=0.5	0.7	guessed r_cov=0.5	SD = max(SDs)	1	-0.0126640423049385	0.952802806918457
d=0.5	n=50	r_cov=0.5	0.7	guessed r_cov=0.5	SD = min(SDs)	1	-0.000648234835873057	0.922289694491537
d=0.5	n=50	r_cov=0.5	0.7	guessed r_cov=0.5	SD = sigma(model)	1	0.0032264744234705	0.911485393988125
d=0.5	n=50	r_cov=0.5	0.7	guessed r_cov=0.5	Comparison (from t-test)	1	-0.00983260816021335	0.947148261819022
d=0.5	n=75	r_cov=0.1	0.3	guessed r_cov=0.1	SD = pooled SDs	1	-0.00886073518508746	0.971441924899956
d=0.5	n=75	r_cov=0.1	0.3	guessed r_cov=0.1	SD = max(SDs)	1	-0.0123678910524022	0.983511638324129
d=0.5	n=75	r_cov=0.1	0.3	guessed r_cov=0.1	SD = min(SDs)	1	-0.0022488743977744	0.948002740644339
d=0.5	n=75	r_cov=0.1	0.3	guessed r_cov=0.1	SD = sigma(model)	1	0.000558234365703753	0.937976034034113
d=0.5	n=75	r_cov=0.1	0.3	guessed r_cov=0.1	Comparison (from t-test)	1	-0.00814205316785813	0.968142832496956
d=0.5	n=75	r_cov=0.1	0.3	guessed r_cov=0.3	SD = pooled SDs	1	-0.0306576243019848	0.994204350517272
d=0.5	n=75	r_cov=0.1	0.3	guessed r_cov=0.3	SD = max(SDs)	1	-0.0339369726602262	1.00554441697286
d=0.5	n=75	r_cov=0.1	0.3	guessed r_cov=0.3	SD = min(SDs)	1	-0.0244449809344723	0.972420862828549
d=0.5	n=75	r_cov=0.1	0.3	guessed r_cov=0.3	SD = sigma(model)	1	-0.0217964491878729	0.962299562388341
d=0.5	n=75	r_cov=0.1	0.3	guessed r_cov=0.3	Comparison (from t-test)	1	-0.0299494913061571	0.991655733540792
d=0.5	n=75	r_cov=0.1	0.3	guessed r_cov=0.5	SD = pooled SDs	1	-0.0771395835132973	0.988794707965234
d=0.5	n=75	r_cov=0.1	0.3	guessed r_cov=0.5	SD = max(SDs)	1	-0.0801910806122748	1.0009811177287
d=0.5	n=75	r_cov=0.1	0.3	guessed r_cov=0.5	SD = min(SDs)	1	-0.0713508373774513	0.965997802965509
d=0.5	n=75	r_cov=0.1	0.3	guessed r_cov=0.5	SD = sigma(model)	1	-0.0689300630531828	0.95627425464437
d=0.5	n=75	r_cov=0.1	0.3	guessed r_cov=0.5	Comparison (from t-test)	1	-0.0764878874464432	0.986519185077864
d=0.5	n=75	r_cov=0.1	0.5	guessed r_cov=0.1	SD = pooled SDs	1	-0.00657284338579011	0.947277127860362
d=0.5	n=75	r_cov=0.1	0.5	guessed r_cov=0.1	SD = max(SDs)	1	-0.0107887602928703	0.961286951005179
d=0.5	n=75	r_cov=0.1	0.5	guessed r_cov=0.1	SD = min(SDs)	1	-0.00218594208270492	0.93221313745825
d=0.5	n=75	r_cov=0.1	0.5	guessed r_cov=0.1	SD = sigma(model)	1	0.000440825730152963	0.923238888359
d=0.5	n=75	r_cov=0.1	0.5	guessed r_cov=0.1	Comparison (from t-test)	1	-0.00911224207828792	0.955841687072054
d=0.5	n=75	r_cov=0.1	0.5	guessed r_cov=0.3	SD = pooled SDs	1	-0.0283929356712416	0.971997586787665
d=0.5	n=75	r_cov=0.1	0.5	guessed r_cov=0.3	SD = max(SDs)	1	-0.0323753823411764	0.985823944756541
d=0.5	n=75	r_cov=0.1	0.5	guessed r_cov=0.3	SD = min(SDs)	1	-0.0242473606899376	0.957158301592172
d=0.5	n=75	r_cov=0.1	0.5	guessed r_cov=0.3	SD = sigma(model)	1	-0.0216664958168252	0.947686389134971
d=0.5	n=75	r_cov=0.1	0.5	guessed r_cov=0.3	Comparison (from t-test)	1	-0.0308105829267355	0.980579676154898
d=0.5	n=75	r_cov=0.1	0.5	guessed r_cov=0.5	SD = pooled SDs	1	-0.0749242496390645	0.981111207189149
d=0.5	n=75	r_cov=0.1	0.5	guessed r_cov=0.5	SD = max(SDs)	1	-0.078561405887578	0.995521620354073
d=0.5	n=75	r_cov=0.1	0.5	guessed r_cov=0.5	SD = min(SDs)	1	-0.071138758560225	0.96560539073458
d=0.5	n=75	r_cov=0.1	0.5	guessed r_cov=0.5	SD = sigma(model)	1	-0.0688041040692497	0.956916134934601
d=0.5	n=75	r_cov=0.1	0.5	guessed r_cov=0.5	Comparison (from t-test)	1	-0.0771803043459861	0.988814586830548
d=0.5	n=75	r_cov=0.1	0.7	guessed r_cov=0.1	SD = pooled SDs	1	-0.00558429009527299	0.970983783502862
d=0.5	n=75	r_cov=0.1	0.7	guessed r_cov=0.1	SD = max(SDs)	1	-0.00953848093257274	0.984693853579371
d=0.5	n=75	r_cov=0.1	0.7	guessed r_cov=0.1	SD = min(SDs)	1	-0.00207255775905933	0.95889614044308
d=0.5	n=75	r_cov=0.1	0.7	guessed r_cov=0.1	SD = sigma(model)	1	0.00043424320365825	0.949503971085599
d=0.5	n=75	r_cov=0.1	0.7	guessed r_cov=0.1	Comparison (from t-test)	1	-0.00834698443225602	0.981141793067896
d=0.5	n=75	r_cov=0.1	0.7	guessed r_cov=0.3	SD = pooled SDs	1	-0.0277654907054958	0.96240866168113
d=0.5	n=75	r_cov=0.1	0.7	guessed r_cov=0.3	SD = max(SDs)	1	-0.0316337444498409	0.976764106480216
d=0.5	n=75	r_cov=0.1	0.7	guessed r_cov=0.3	SD = min(SDs)	1	-0.0242435164837547	0.949587104119532
d=0.5	n=75	r_cov=0.1	0.7	guessed r_cov=0.3	SD = sigma(model)	1	-0.0218538896137883	0.941237570011759
d=0.5	n=75	r_cov=0.1	0.7	guessed r_cov=0.3	Comparison (from t-test)	1	-0.0303467262696191	0.971913234222506
d=0.5	n=75	r_cov=0.1	0.7	guessed r_cov=0.5	SD = pooled SDs	1	-0.073932342981628	0.960029193275066
d=0.5	n=75	r_cov=0.1	0.7	guessed r_cov=0.5	SD = max(SDs)	1	-0.0773579702376108	0.973541008397968
d=0.5	n=75	r_cov=0.1	0.7	guessed r_cov=0.5	SD = min(SDs)	1	-0.0708690950623177	0.948030279906057
d=0.5	n=75	r_cov=0.1	0.7	guessed r_cov=0.5	SD = sigma(model)	1	-0.0687623680294657	0.939250112002859
d=0.5	n=75	r_cov=0.1	0.7	guessed r_cov=0.5	Comparison (from t-test)	1	-0.0762314541611	0.969096958054095
d=0.5	n=75	r_cov=0.3	0.3	guessed r_cov=0.1	SD = pooled SDs	1	0.0160621828281583	0.962690490013509
d=0.5	n=75	r_cov=0.3	0.3	guessed r_cov=0.1	SD = max(SDs)	1	0.0120472737610047	0.973903559014349
d=0.5	n=75	r_cov=0.3	0.3	guessed r_cov=0.1	SD = min(SDs)	1	0.0235752909424121	0.941938540707897
d=0.5	n=75	r_cov=0.3	0.3	guessed r_cov=0.1	SD = sigma(model)	1	0.0267625014598214	0.932901953614737
d=0.5	n=75	r_cov=0.3	0.3	guessed r_cov=0.1	Comparison (from t-test)	1	0.0169529125238686	0.959455214842922
d=0.5	n=75	r_cov=0.3	0.3	guessed r_cov=0.3	SD = pooled SDs	1	-0.00924984617519363	0.963180211624287
d=0.5	n=75	r_cov=0.3	0.3	guessed r_cov=0.3	SD = max(SDs)	1	-0.0131016386300664	0.974613269987742
d=0.5	n=75	r_cov=0.3	0.3	guessed r_cov=0.3	SD = min(SDs)	1	-0.00202800098092303	0.941910937971132
d=0.5	n=75	r_cov=0.3	0.3	guessed r_cov=0.3	SD = sigma(model)	1	0.00103026914415397	0.932764351175746
d=0.5	n=75	r_cov=0.3	0.3	guessed r_cov=0.3	Comparison (from t-test)	1	-0.00839480907428938	0.959659543009012
d=0.5	n=75	r_cov=0.3	0.3	guessed r_cov=0.5	SD = pooled SDs	1	-0.0634150094940076	0.969923353406287
d=0.5	n=75	r_cov=0.3	0.3	guessed r_cov=0.5	SD = max(SDs)	1	-0.0669079043359029	0.981282238730729
d=0.5	n=75	r_cov=0.3	0.3	guessed r_cov=0.5	SD = min(SDs)	1	-0.056858401043116	0.948011656044795
d=0.5	n=75	r_cov=0.3	0.3	guessed r_cov=0.5	SD = sigma(model)	1	-0.0540528526295378	0.938461204201753
d=0.5	n=75	r_cov=0.3	0.3	guessed r_cov=0.5	Comparison (from t-test)	1	-0.062812927460857	0.967411610605557
d=0.5	n=75	r_cov=0.3	0.5	guessed r_cov=0.1	SD = pooled SDs	1	0.0191528329319023	0.974034133863801
d=0.5	n=75	r_cov=0.3	0.5	guessed r_cov=0.1	SD = max(SDs)	1	0.0143805114857058	0.987103192538166
d=0.5	n=75	r_cov=0.3	0.5	guessed r_cov=0.1	SD = min(SDs)	1	0.0241208108786721	0.95965871284507
d=0.5	n=75	r_cov=0.3	0.5	guessed r_cov=0.1	SD = sigma(model)	1	0.0271964196021949	0.950347605610588
d=0.5	n=75	r_cov=0.3	0.5	guessed r_cov=0.1	Comparison (from t-test)	1	0.0162823168927996	0.981549933078166
d=0.5	n=75	r_cov=0.3	0.5	guessed r_cov=0.3	SD = pooled SDs	1	-0.00627118176381373	0.95914377611089
d=0.5	n=75	r_cov=0.3	0.5	guessed r_cov=0.3	SD = max(SDs)	1	-0.0109244430730024	0.972290647459906
d=0.5	n=75	r_cov=0.3	0.5	guessed r_cov=0.3	SD = min(SDs)	1	-0.00142961331977161	0.944757387469866
d=0.5	n=75	r_cov=0.3	0.5	guessed r_cov=0.3	SD = sigma(model)	1	0.00164398405184018	0.93494376857365
d=0.5	n=75	r_cov=0.3	0.5	guessed r_cov=0.3	Comparison (from t-test)	1	-0.00930583487504002	0.967516172957225
d=0.5	n=75	r_cov=0.3	0.5	guessed r_cov=0.5	SD = pooled SDs	1	-0.0604317062437877	0.960437161953819
d=0.5	n=75	r_cov=0.3	0.5	guessed r_cov=0.5	SD = max(SDs)	1	-0.0646098896857885	0.973973807500343
d=0.5	n=75	r_cov=0.3	0.5	guessed r_cov=0.5	SD = min(SDs)	1	-0.0560881228121168	0.945680929540446
d=0.5	n=75	r_cov=0.3	0.5	guessed r_cov=0.5	SD = sigma(model)	1	-0.0533677610085014	0.937117726827159
d=0.5	n=75	r_cov=0.3	0.5	guessed r_cov=0.5	Comparison (from t-test)	1	-0.0629890284912691	0.96808185800866
d=0.5	n=75	r_cov=0.3	0.7	guessed r_cov=0.1	SD = pooled SDs	1	0.0204326351681123	0.944871971629282
d=0.5	n=75	r_cov=0.3	0.7	guessed r_cov=0.1	SD = max(SDs)	1	0.0158775709946305	0.957320134751792
d=0.5	n=75	r_cov=0.3	0.7	guessed r_cov=0.1	SD = min(SDs)	1	0.0244683937542574	0.933797116465157
d=0.5	n=75	r_cov=0.3	0.7	guessed r_cov=0.1	SD = sigma(model)	1	0.0274102333990588	0.92500942755907
d=0.5	n=75	r_cov=0.3	0.7	guessed r_cov=0.1	Comparison (from t-test)	1	0.017149632569498	0.954495812531069
d=0.5	n=75	r_cov=0.3	0.7	guessed r_cov=0.3	SD = pooled SDs	1	-0.00523594146657727	0.955515861887872
d=0.5	n=75	r_cov=0.3	0.7	guessed r_cov=0.3	SD = max(SDs)	1	-0.00958056609143896	0.967707315136051
d=0.5	n=75	r_cov=0.3	0.7	guessed r_cov=0.3	SD = min(SDs)	1	-0.00133627283873287	0.944149199148645
d=0.5	n=75	r_cov=0.3	0.7	guessed r_cov=0.3	SD = sigma(model)	1	0.00139442256389008	0.935782524497614
d=0.5	n=75	r_cov=0.3	0.7	guessed r_cov=0.3	Comparison (from t-test)	1	-0.00826714304143067	0.964470014625259
d=0.5	n=75	r_cov=0.3	0.7	guessed r_cov=0.5	SD = pooled SDs	1	-0.0598915214150299	0.958552655969529
d=0.5	n=75	r_cov=0.3	0.7	guessed r_cov=0.5	SD = max(SDs)	1	-0.0638778379463085	0.971569318049115
d=0.5	n=75	r_cov=0.3	0.7	guessed r_cov=0.5	SD = min(SDs)	1	-0.0563158075399557	0.946740829914566
d=0.5	n=75	r_cov=0.3	0.7	guessed r_cov=0.5	SD = sigma(model)	1	-0.0537866446922922	0.938235851198896
d=0.5	n=75	r_cov=0.3	0.7	guessed r_cov=0.5	Comparison (from t-test)	1	-0.0626579339815533	0.967276428644948
d=0.5	n=75	r_cov=0.5	0.3	guessed r_cov=0.1	SD = pooled SDs	1	0.0860735320567495	0.97194810065465
d=0.5	n=75	r_cov=0.5	0.3	guessed r_cov=0.1	SD = max(SDs)	1	0.0812053713087897	0.982914353033477
d=0.5	n=75	r_cov=0.5	0.3	guessed r_cov=0.1	SD = min(SDs)	1	0.0950972373186993	0.951396711811517
d=0.5	n=75	r_cov=0.5	0.3	guessed r_cov=0.1	SD = sigma(model)	1	0.0990498049279222	0.94194118706425
d=0.5	n=75	r_cov=0.5	0.3	guessed r_cov=0.1	Comparison (from t-test)	1	0.0867899866496498	0.970772669371868
d=0.5	n=75	r_cov=0.5	0.3	guessed r_cov=0.3	SD = pooled SDs	1	0.0554513425932661	0.978905198151364
d=0.5	n=75	r_cov=0.5	0.3	guessed r_cov=0.3	SD = max(SDs)	1	0.0508615630258834	0.98953041553412
d=0.5	n=75	r_cov=0.5	0.3	guessed r_cov=0.3	SD = min(SDs)	1	0.0641273511491682	0.957711387260166
d=0.5	n=75	r_cov=0.5	0.3	guessed r_cov=0.3	SD = sigma(model)	1	0.0677903200721241	0.949378069439414
d=0.5	n=75	r_cov=0.5	0.3	guessed r_cov=0.3	Comparison (from t-test)	1	0.0564125082482712	0.976490694473421
d=0.5	n=75	r_cov=0.5	0.3	guessed r_cov=0.5	SD = pooled SDs	1	-0.00981845189334204	0.978321090846259
d=0.5	n=75	r_cov=0.5	0.3	guessed r_cov=0.5	SD = max(SDs)	1	-0.0140789394208263	0.989694611085253
d=0.5	n=75	r_cov=0.5	0.3	guessed r_cov=0.5	SD = min(SDs)	1	-0.00189829556953114	0.955951411722605
d=0.5	n=75	r_cov=0.5	0.3	guessed r_cov=0.5	SD = sigma(model)	1	0.00152362771264084	0.946396185391149
d=0.5	n=75	r_cov=0.5	0.3	guessed r_cov=0.5	Comparison (from t-test)	1	-0.00905377212773465	0.976166586516853
d=0.5	n=75	r_cov=0.5	0.5	guessed r_cov=0.1	SD = pooled SDs	1	0.0899162756448398	0.974561878196096
d=0.5	n=75	r_cov=0.5	0.5	guessed r_cov=0.1	SD = max(SDs)	1	0.0841208514833296	0.987306694243467
d=0.5	n=75	r_cov=0.5	0.5	guessed r_cov=0.1	SD = min(SDs)	0.9999	0.0959412903313928	0.96017007871842
d=0.5	n=75	r_cov=0.5	0.5	guessed r_cov=0.1	SD = sigma(model)	0.9999	0.0997214691087293	0.951268271312314
d=0.5	n=75	r_cov=0.5	0.5	guessed r_cov=0.1	Comparison (from t-test)	1	0.0862506563755117	0.981992154107499
d=0.5	n=75	r_cov=0.5	0.5	guessed r_cov=0.3	SD = pooled SDs	1	0.0588389615716367	0.951685721452055
d=0.5	n=75	r_cov=0.5	0.5	guessed r_cov=0.3	SD = max(SDs)	1	0.0532456857773633	0.963260377194912
d=0.5	n=75	r_cov=0.5	0.5	guessed r_cov=0.3	SD = min(SDs)	1	0.0646581434471639	0.938562053136684
d=0.5	n=75	r_cov=0.5	0.5	guessed r_cov=0.3	SD = sigma(model)	1	0.0682588100717288	0.930395594611748
d=0.5	n=75	r_cov=0.5	0.5	guessed r_cov=0.3	Comparison (from t-test)	1	0.055486381881629	0.958233923444834
d=0.5	n=75	r_cov=0.5	0.5	guessed r_cov=0.5	SD = pooled SDs	1	-0.00720491204511478	0.972419644934328
d=0.5	n=75	r_cov=0.5	0.5	guessed r_cov=0.5	SD = max(SDs)	1	-0.0122597255883237	0.984277665738354
d=0.5	n=75	r_cov=0.5	0.5	guessed r_cov=0.5	SD = min(SDs)	1	-0.00194678072792964	0.958894880908087
d=0.5	n=75	r_cov=0.5	0.5	guessed r_cov=0.5	SD = sigma(model)	1	0.00131252003934373	0.950838184429276
d=0.5	n=75	r_cov=0.5	0.5	guessed r_cov=0.5	Comparison (from t-test)	1	-0.0103165342453152	0.979110440729149
d=0.5	n=75	r_cov=0.5	0.7	guessed r_cov=0.1	SD = pooled SDs	1	0.0908531734598287	0.982618831264273
d=0.5	n=75	r_cov=0.5	0.7	guessed r_cov=0.1	SD = max(SDs)	1	0.0853193985779273	0.995697172993723
d=0.5	n=75	r_cov=0.5	0.7	guessed r_cov=0.1	SD = min(SDs)	1	0.0958152328502625	0.970468012150471
d=0.5	n=75	r_cov=0.5	0.7	guessed r_cov=0.1	SD = sigma(model)	1	0.0992271615855537	0.962739390888709
d=0.5	n=75	r_cov=0.5	0.7	guessed r_cov=0.1	Comparison (from t-test)	1	0.0870944883697165	0.99123876587442
d=0.5	n=75	r_cov=0.5	0.7	guessed r_cov=0.3	SD = pooled SDs	1	0.0602383044609906	0.972438515323204
d=0.5	n=75	r_cov=0.5	0.7	guessed r_cov=0.3	SD = max(SDs)	1	0.0548320283774953	0.985210631938706
d=0.5	n=75	r_cov=0.5	0.7	guessed r_cov=0.3	SD = min(SDs)	1	0.0650750571458063	0.960458130146275
d=0.5	n=75	r_cov=0.5	0.7	guessed r_cov=0.3	SD = sigma(model)	1	0.0685224311514899	0.950158677321374
d=0.5	n=75	r_cov=0.5	0.7	guessed r_cov=0.3	Comparison (from t-test)	1	0.056437203094763	0.982505043024802
d=0.5	n=75	r_cov=0.5	0.7	guessed r_cov=0.5	SD = pooled SDs	1	-0.00534822945507362	0.97431129009852
d=0.5	n=75	r_cov=0.5	0.7	guessed r_cov=0.5	SD = max(SDs)	1	-0.0103097135736469	0.987187439354182
d=0.5	n=75	r_cov=0.5	0.7	guessed r_cov=0.5	SD = min(SDs)	1	-0.00101570282683563	0.963073991464309
d=0.5	n=75	r_cov=0.5	0.7	guessed r_cov=0.5	SD = sigma(model)	1	0.00202365075014844	0.954588926584807
d=0.5	n=75	r_cov=0.5	0.7	guessed r_cov=0.5	Comparison (from t-test)	1	-0.00882839030686864	0.983307336492834
d=0.5	n=100	r_cov=0.1	0.3	guessed r_cov=0.1	SD = pooled SDs	1	-0.00781255484754254	0.986226394357999
d=0.5	n=100	r_cov=0.1	0.3	guessed r_cov=0.1	SD = max(SDs)	1	-0.010808603484569	0.996757295101526
d=0.5	n=100	r_cov=0.1	0.3	guessed r_cov=0.1	SD = min(SDs)	1	-0.00192043353935581	0.96484074850058
d=0.5	n=100	r_cov=0.1	0.3	guessed r_cov=0.1	SD = sigma(model)	1	0.00049677554769505	0.956209323923446
d=0.5	n=100	r_cov=0.1	0.3	guessed r_cov=0.1	Comparison (from t-test)	1	-0.00728065147568257	0.983797487786263
d=0.5	n=100	r_cov=0.1	0.3	guessed r_cov=0.3	SD = pooled SDs	1	-0.0293327208751959	1.01383730551402
d=0.5	n=100	r_cov=0.1	0.3	guessed r_cov=0.3	SD = max(SDs)	1	-0.032170342055542	1.02392531410983
d=0.5	n=100	r_cov=0.1	0.3	guessed r_cov=0.3	SD = min(SDs)	1	-0.0237981634984054	0.993986797504949
d=0.5	n=100	r_cov=0.1	0.3	guessed r_cov=0.3	SD = sigma(model)	1	-0.0215601454480366	0.985729025920921
d=0.5	n=100	r_cov=0.1	0.3	guessed r_cov=0.3	Comparison (from t-test)	1	-0.0288471738770683	1.01168771058545
d=0.5	n=100	r_cov=0.1	0.3	guessed r_cov=0.5	SD = pooled SDs	1	-0.0760907765687788	0.989457141992658
d=0.5	n=100	r_cov=0.1	0.3	guessed r_cov=0.5	SD = max(SDs)	1	-0.0787069240390868	1.00025241858851
d=0.5	n=100	r_cov=0.1	0.3	guessed r_cov=0.5	SD = min(SDs)	1	-0.070961897648288	0.96744864860148
d=0.5	n=100	r_cov=0.1	0.3	guessed r_cov=0.5	SD = sigma(model)	1	-0.0689229684776768	0.959675996036987
d=0.5	n=100	r_cov=0.1	0.3	guessed r_cov=0.5	Comparison (from t-test)	1	-0.0756215351552299	0.986020037354149
d=0.5	n=100	r_cov=0.1	0.5	guessed r_cov=0.1	SD = pooled SDs	1	-0.00558726486600273	0.988972248216926
d=0.5	n=100	r_cov=0.1	0.5	guessed r_cov=0.1	SD = max(SDs)	1	-0.00916653637440363	1.00066486954255
d=0.5	n=100	r_cov=0.1	0.5	guessed r_cov=0.1	SD = min(SDs)	1	-0.00185121206961043	0.976227349376435
d=0.5	n=100	r_cov=0.1	0.5	guessed r_cov=0.1	SD = sigma(model)	1	0.000478865111743678	0.968258949768637
d=0.5	n=100	r_cov=0.1	0.5	guessed r_cov=0.1	Comparison (from t-test)	1	-0.00810528720635429	0.997016273192091
d=0.5	n=100	r_cov=0.1	0.5	guessed r_cov=0.3	SD = pooled SDs	1	-0.0273922127809755	0.984155276353776
d=0.5	n=100	r_cov=0.1	0.5	guessed r_cov=0.3	SD = max(SDs)	1	-0.0308327574375739	0.996410679565022
d=0.5	n=100	r_cov=0.1	0.5	guessed r_cov=0.3	SD = min(SDs)	1	-0.0237977870550669	0.970818561109815
d=0.5	n=100	r_cov=0.1	0.5	guessed r_cov=0.3	SD = sigma(model)	1	-0.0215610525185101	0.96217268444218
d=0.5	n=100	r_cov=0.1	0.5	guessed r_cov=0.3	Comparison (from t-test)	1	-0.0298140176826368	0.99295172457159
d=0.5	n=100	r_cov=0.1	0.5	guessed r_cov=0.5	SD = pooled SDs	1	-0.0743333462315129	0.983838048429623
d=0.5	n=100	r_cov=0.1	0.5	guessed r_cov=0.5	SD = max(SDs)	1	-0.0774386918502156	0.995785611352405
d=0.5	n=100	r_cov=0.1	0.5	guessed r_cov=0.5	SD = min(SDs)	1	-0.0710905108310539	0.970858147244528
d=0.5	n=100	r_cov=0.1	0.5	guessed r_cov=0.5	SD = sigma(model)	1	-0.0690476690766733	0.962465884497498
d=0.5	n=100	r_cov=0.1	0.5	guessed r_cov=0.5	Comparison (from t-test)	1	-0.0765533360183531	0.992477218737181
d=0.5	n=100	r_cov=0.1	0.7	guessed r_cov=0.1	SD = pooled SDs	1	-0.00473840424281044	0.956283249318863
d=0.5	n=100	r_cov=0.1	0.7	guessed r_cov=0.1	SD = max(SDs)	1	-0.00811573466946795	0.967418490418971
d=0.5	n=100	r_cov=0.1	0.7	guessed r_cov=0.1	SD = min(SDs)	1	-0.00181070187379969	0.946661008788321
d=0.5	n=100	r_cov=0.1	0.7	guessed r_cov=0.1	SD = sigma(model)	1	0.00032913083525572	0.939087706528143
d=0.5	n=100	r_cov=0.1	0.7	guessed r_cov=0.1	Comparison (from t-test)	1	-0.00738012968318435	0.965112347632002
d=0.5	n=100	r_cov=0.1	0.7	guessed r_cov=0.3	SD = pooled SDs	1	-0.0266422783453814	0.982932696604155
d=0.5	n=100	r_cov=0.1	0.7	guessed r_cov=0.3	SD = max(SDs)	1	-0.0298561402253077	0.995422841500717
d=0.5	n=100	r_cov=0.1	0.7	guessed r_cov=0.3	SD = min(SDs)	1	-0.0238294441552126	0.972345452988886
d=0.5	n=100	r_cov=0.1	0.7	guessed r_cov=0.3	SD = sigma(model)	1	-0.0217624354016655	0.964242664050225
d=0.5	n=100	r_cov=0.1	0.7	guessed r_cov=0.3	Comparison (from t-test)	1	-0.0292288069316136	0.993129867264473
d=0.5	n=100	r_cov=0.1	0.7	guessed r_cov=0.5	SD = pooled SDs	1	-0.0731809826720012	0.982451099836119
d=0.5	n=100	r_cov=0.1	0.7	guessed r_cov=0.5	SD = max(SDs)	1	-0.0761195623330626	0.994714944278327
d=0.5	n=100	r_cov=0.1	0.7	guessed r_cov=0.5	SD = min(SDs)	1	-0.0706508129604291	0.972068468425881
d=0.5	n=100	r_cov=0.1	0.7	guessed r_cov=0.5	SD = sigma(model)	1	-0.0688094922066178	0.964589562947796
d=0.5	n=100	r_cov=0.1	0.7	guessed r_cov=0.5	Comparison (from t-test)	1	-0.0755539852982328	0.992292869105425
d=0.5	n=100	r_cov=0.3	0.3	guessed r_cov=0.1	SD = pooled SDs	1	0.0170151548556858	0.978840332040146
d=0.5	n=100	r_cov=0.3	0.3	guessed r_cov=0.1	SD = max(SDs)	1	0.0135615447302076	0.988729500633747
d=0.5	n=100	r_cov=0.3	0.3	guessed r_cov=0.1	SD = min(SDs)	1	0.0237401711280577	0.958812265102882
d=0.5	n=100	r_cov=0.3	0.3	guessed r_cov=0.1	SD = sigma(model)	1	0.026495125875505	0.951267393991389
d=0.5	n=100	r_cov=0.3	0.3	guessed r_cov=0.1	Comparison (from t-test)	1	0.0175536341581219	0.976134688361789
d=0.5	n=100	r_cov=0.3	0.3	guessed r_cov=0.3	SD = pooled SDs	1	-0.00806036978817263	0.978484274150192
d=0.5	n=100	r_cov=0.3	0.3	guessed r_cov=0.3	SD = max(SDs)	1	-0.0114159483070473	0.989142392418757
d=0.5	n=100	r_cov=0.3	0.3	guessed r_cov=0.3	SD = min(SDs)	1	-0.00152964730915191	0.95716654699926
d=0.5	n=100	r_cov=0.3	0.3	guessed r_cov=0.3	SD = sigma(model)	1	0.00111866363095719	0.949419710172032
d=0.5	n=100	r_cov=0.3	0.3	guessed r_cov=0.3	Comparison (from t-test)	1	-0.00748296153637729	0.97549389977253
d=0.5	n=100	r_cov=0.3	0.3	guessed r_cov=0.5	SD = pooled SDs	1	-0.0621191996168908	0.993750576491831
d=0.5	n=100	r_cov=0.3	0.3	guessed r_cov=0.5	SD = max(SDs)	1	-0.0651248313330371	1.00329007405177
d=0.5	n=100	r_cov=0.3	0.3	guessed r_cov=0.5	SD = min(SDs)	1	-0.0563412383562886	0.975364591184263
d=0.5	n=100	r_cov=0.3	0.3	guessed r_cov=0.5	SD = sigma(model)	1	-0.0538962829509407	0.967191543291962
d=0.5	n=100	r_cov=0.3	0.3	guessed r_cov=0.5	Comparison (from t-test)	1	-0.0617150179052665	0.992267819234336
d=0.5	n=100	r_cov=0.3	0.5	guessed r_cov=0.1	SD = pooled SDs	1	0.0198974707346535	0.970324346389832
d=0.5	n=100	r_cov=0.3	0.5	guessed r_cov=0.1	SD = max(SDs)	1	0.0157125593432447	0.981601780786597
d=0.5	n=100	r_cov=0.3	0.5	guessed r_cov=0.1	SD = min(SDs)	1	0.0242684226782046	0.957815944280441
d=0.5	n=100	r_cov=0.3	0.5	guessed r_cov=0.1	SD = sigma(model)	1	0.0269419630746698	0.950033917401857
